RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
367,185,Allen County,county,IN,IN,"Fort Wayne, IN",18,003,666.4385652143468,665.0774195178598,671.5792977300721,678.6007009936084,682.3029463355816,689.2283497827254,689.4875685812654,693.7583155892369,689.8905814356639,689.1603524599649,691.7145382583665,693.2500963352825,693.1910475085763,696.9151588117202,697.9423731017415,704.3118324553623,701.3824833774718,707.7747956682397,709.9689801518887,715.0948103831433,716.3040860362503,716.1907316229237,712.5601016535197,709.5814328900573,708.8417055165056,712.0930077779607,718.3365244399185,723.1518220279266,729.3864224339609,731.4146099294602,738.3371043603362,740.801943403906,742.7033776812511,741.8854872501674,740.8562095473329,744.814357312033,746.8378454453211,754.1527093258893,754.811836578575,757.6515973887798,758.0231523288512,766.3511412777309,771.4338697425185,775.2858677730254,773.6862721288138,776.1520490459702,777.2761769108663,778.4397162388726,778.7762866222381,776.9213783021754,781.0450852023159,785.516478002748,795.4268402828098,803.6637958053885,808.2918378647453,814.0015990710071,815.5450914962908,818.6931511470324,815.6045520733137,812.3445672468974,811.797598434412,814.9336456980731,822.2273535482083,822.0389025236865,824.9346157348353,823.8166141253323,835.720874800648,852.0469170152057,862.3593200655271,866.0891490872862,862.1681663855375,861.0544698113997,863.2944665405788,862.8230290936558,868.0159057782154,879.2166908564312,901.7843694604699,925.7059041442806,940.02821614234,953.5925312247116,965.2314967958883,978.5140188642052,988.9813865765883,996.2555314777454,1005.2063626419239,1016.6079279453742,1030.9209221056624,1047.4124644157966,1061.4441028560134,1071.7622958081556,1072.3515103896823,1073.8381761143319,1076.2882677592947,1082.2515150437528,1078.7159245594005,1077.843145924485,1078.1670798921407,1083.0044465305025,1083.5963122221647,1089.4896525047698,1095.5664809649886,1104.1986628140005,1101.4949770321448,1103.4089757659517,1112.351872962513,1128.2465188034168,1131.408513201097,1130.340198224594,1132.9874743705345,1133.0477367311514,1137.6273102119417,1139.4662887672844,1147.5775273043682,1157.9011061228236,1167.3059463032046,1185.9521245170185,1185.8031105506514
1712,186,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,067,881.888192175852,889.48733539959,890.1747074573476,894.4477077881406,898.069165032441,903.5322070479962,907.5667332374996,906.8125519698351,913.4404036968725,912.9082833942266,912.6698124464243,901.5543448750343,904.4288692232547,907.6240173271703,916.3321931652966,921.5493239009942,926.7328891971081,931.910930536081,937.1441556948522,938.0710190390683,937.466537780391,932.9044713620958,931.8831542503084,931.922243169267,935.7010188775275,939.1132315395513,951.537011942388,959.839552785344,971.6851572797996,973.7905720237595,976.9464382810797,975.5593467728027,979.5960979326751,976.17809152313,978.7196133121543,974.9621722487566,981.4104851229378,987.3282666093608,998.2956744989283,1006.3598292316258,1014.2687958029127,1018.6882767949143,1021.669444715587,1022.2509300883163,1024.0580220560178,1019.3615528966848,1023.3137999934544,1025.290319195767,1036.0942358158852,1038.2682456316818,1049.6871808807482,1058.8558928329214,1073.9654755308595,1078.0631365293218,1081.6137678009443,1077.2913770998068,1078.8791362998238,1080.0878191766506,1076.4890804209842,1072.8024541343793,1078.3651288015694,1093.3058858724687,1111.731572033381,1111.3187580079448,1114.1663164025883,1117.8785561987959,1139.8502369001378,1151.559662569732,1160.2346468354524,1160.8965633807406,1169.2531421382016,1168.9426645079914,1179.8899945747853,1180.0597112873168,1197.4239399451853,1217.420112326743,1247.0534526125728,1273.6169499822083,1293.496844877421,1313.5521062846435,1327.9643946418614,1338.599306147413,1347.5456485542265,1348.6150506724039,1352.6303145704483,1369.9886551062166,1388.7401900113105,1411.7417176582278,1423.0792073828966,1439.9748613573702,1458.1023137403208,1466.833976015422,1483.556687210154,1482.2906101016756,1473.649454977274,1457.0274281494274,1454.5047342801695,1459.4671125004859,1482.545398168321,1493.1747059906277,1512.6578449130732,1515.2648206092817,1540.5192655042338,1549.583308310717,1551.3473746892028,1527.911004432775,1520.3506560270275,1516.3691367971617,1523.921627841922,1525.9506717688023,1540.548783954502,1546.9005611052553,1561.796498807266,1576.9677203423025,1595.777147311454,1604.6574754763185,1614.293321514814
231,187,Lane County,county,OR,OR,"Eugene-Springfield, OR",41,039,937.1376843488614,950.9848266300135,967.5272053892761,972.9648597037767,980.0277331632999,976.7470717046791,979.2715147382341,976.7462075529401,978.440184466865,976.7035706648919,977.686624892979,988.8214411497231,994.7590173608493,1010.1587644964328,1015.8930014954931,1026.0500379623365,1031.9871398690636,1033.9111542471946,1040.0544345429703,1041.8895505151927,1045.9649324571005,1051.0733940438647,1047.2875847372557,1047.3727973404125,1049.0123922526045,1059.6336505412246,1073.7537672605229,1080.5096341288593,1089.4158991822085,1097.3160487494063,1109.4002605694045,1115.9686182879634,1115.8230304550004,1113.8711241004426,1111.24579726447,1108.5327037037475,1123.6410363877762,1133.8946622505746,1148.367798477933,1153.9096462618802,1163.3338965769178,1173.9311495802704,1177.0630972447932,1187.4133988384256,1192.1446425924255,1191.7033396060517,1187.8705764144152,1188.540870727984,1198.058511192448,1204.5918666795249,1211.1072374001114,1222.9916652652757,1234.9113526346287,1246.3950226667382,1249.8262503898081,1254.3741565633297,1266.7316868112898,1260.6276864997144,1255.6888605510212,1244.0046999801461,1253.208482630628,1266.727865169779,1278.8407835159678,1285.8327141624973,1280.2511302218816,1285.7545652880503,1286.3503890546417,1303.3727449607438,1311.2578397333743,1322.7749373691202,1322.500097055178,1326.7599713635493,1331.5056834243203,1345.1379392592928,1349.2664873829294,1359.3670350462173,1378.275925027727,1412.5241139844888,1438.5201013709298,1458.2791003966022,1477.195805693304,1498.4944303518373,1500.2956036953594,1495.1835411252343,1492.9466891933512,1496.529524927258,1507.608274103394,1535.217760251773,1581.406355279058,1623.0024330978592,1646.3749103185733,1650.8416865184454,1645.6642628474383,1643.1690635233324,1641.7568510564406,1629.2575307219265,1623.50329488751,1623.6258452991444,1634.9608578111372,1640.4875177823503,1647.1292425125118,1665.6982966228118,1677.8338472260305,1679.6685410254615,1693.0795281695462,1692.551525559885,1701.6609272740461,1681.2904073451155,1663.6810641479294,1673.7548184002983,1687.0942476346008,1720.5662417993533,1733.8793527929633,1743.1721500502156,1753.2794961754996,1753.0442340534478,1759.2086332117387
1957,188,Osceola County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,097,1215.8636691425127,1220.8629594032282,1236.2128199278516,1250.00199184022,1266.9550326589258,1276.5686852411868,1274.9713014180477,1276.9677071735236,1269.802870584877,1277.0651606603237,1276.613088750003,1281.605285559524,1282.0684814741041,1288.7171207287147,1296.6908684206237,1312.038316364625,1320.4422927610317,1324.172920467251,1328.5627795898913,1333.4264287205438,1338.2230365463051,1334.0099704136285,1335.7453508469214,1333.8387579445032,1342.8135838131634,1352.43601338639,1368.6197454976334,1378.638149174836,1384.5460539935486,1393.1788378101867,1401.1580896353905,1409.8987364143766,1416.163023249001,1416.2920484969209,1417.1728921039482,1421.6885212464144,1437.9169377521587,1447.8279345438996,1463.5808099232172,1468.1295173768708,1477.3744718594496,1481.9739723656335,1485.0914299300484,1494.0427487915535,1494.7487550894966,1504.9308233657605,1508.9004439205246,1516.622048292394,1519.9058865032873,1521.3155694744514,1528.1938654382227,1539.1673512137113,1550.77600397632,1555.3483325394195,1557.4927545771966,1560.5795200035836,1566.6351499274444,1563.2562102470818,1554.9896295211306,1545.8290862275271,1544.9248192557789,1556.6432138792752,1564.0573899879657,1570.6656031607713,1572.3629997521805,1574.6243706976961,1579.2186397995113,1578.8831537905912,1587.8043756701938,1596.1803190868757,1605.0335214011125,1612.5796872834608,1625.0724318820392,1637.5273098483178,1651.5199636179498,1673.2635674838484,1703.6532941197108,1751.0622347088347,1791.5886663956812,1842.3531064534836,1878.6404040456546,1923.1637250569627,1952.8422902511861,1976.1120526919653,1986.1949229788927,1995.8479526692172,2017.3263816228286,2046.3879785903976,2077.3947849828064,2104.0605107090523,2132.4685247409875,2151.765264580155,2145.1639592299057,2137.631517662731,2127.1368422455566,2130.89494654203,2138.519466928124,2154.841346826663,2171.8805181050934,2165.3182832567813,2169.1347604185326,2167.9408086929175,2172.192223768265,2157.5051475767095,2151.165005189661,2153.9672459524586,2155.055472184785,2148.0619632494872,2145.23692735093,2160.6035637555283,2182.500831672639,2197.522141700919,2198.2813800024037,2199.8738577475756,2202.3697045094577,2185.1879494579716,2182.576120436514
219,189,Lake County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,069,1119.1216956095686,1122.8491183969736,1132.4639194716224,1146.7382450508094,1159.8579959638337,1167.9258792753174,1171.1131775418967,1172.1422941531753,1172.0713226049731,1176.3524638857984,1181.0449110281743,1189.703429555988,1191.0284666925952,1190.674514703361,1190.6393521972163,1197.6994976300728,1209.0687221702265,1217.214265176525,1226.1945099031457,1227.0653860200628,1230.6264111954433,1238.136003544321,1238.9888641556424,1239.490346469456,1239.2202338917511,1246.512079771608,1255.9685640769148,1264.1108307386992,1284.1642420093679,1293.5674501325802,1297.6565859702462,1297.5561194992702,1309.6812504342554,1311.0472839185836,1314.6804647878255,1313.3913710287814,1317.3919951785638,1312.5353097176474,1314.7589328854308,1331.9060237068,1347.8230613719227,1368.7355283547417,1369.5312838907005,1386.2249716102192,1378.2399733431976,1381.8099710481529,1383.1489323167013,1383.035769105482,1394.751519698504,1394.5056749928317,1408.044949578678,1418.492671994522,1430.5233261825197,1443.8406962232868,1449.3034836255113,1451.3390498676445,1462.6723982427043,1465.8815031720203,1478.4321222444141,1472.8270626183307,1478.9997538890664,1486.4416196117793,1490.760979616799,1489.506331789239,1483.748896329224,1492.0534648533728,1503.1938096483802,1512.80053128543,1521.5667895305123,1525.4002344024248,1522.8212639519045,1523.0524168423458,1529.455037167311,1538.5212871656522,1555.3192610335814,1578.1070439884757,1619.2103936161116,1652.7103231309914,1694.3576910745792,1732.2083104877788,1775.83838223488,1812.3828214759856,1841.8367684352183,1855.4659921240773,1872.6935632708726,1893.6779308788941,1926.6049509829197,1944.9768663993118,1968.878482724465,1985.7063235679434,2019.2908512611136,2036.9348941198862,2042.6730048678357,2033.5744545019604,2015.3590358496415,2006.7340983078586,1998.740203965235,2012.9496636025344,2031.7411145904732,2053.578334383538,2065.3988303249207,2072.398404374286,2070.4722115681025,2090.1461592262112,2101.950706894469,2110.479716596886,2095.410137988369,2088.343962332368,2085.8720174277073,2081.549352924574,2094.5237161857567,2115.246023981363,2135.164693049787,2138.084688482368,2140.683715203471,2144.559715562568,2157.1857964173323
730,190,Stark County,county,OH,OH,"Canton-Massillon, OH",39,151,650.3732814903285,653.4112120811254,655.5257170687199,662.4479942231364,659.3147032152978,658.7650312327203,658.0203489534182,664.6417188962537,664.966113528972,667.977179453457,667.2480008654634,667.9548593522308,665.846537834253,667.3927286614402,666.7097751801751,668.7428761436283,671.0924758173377,677.1450753745769,671.7988955397537,668.04735852544,665.1958679867366,674.4816074034932,670.6503014435768,668.0497533708536,665.21611725618,673.3062945924667,681.7791969741205,688.0109510849383,693.9388313091122,701.7858393973677,703.6752525587867,702.4976366632494,699.2409453832867,696.341076433815,697.3854383738515,697.7480118463527,699.9036405021823,700.0908119354334,701.8908529385117,702.7141566465232,706.9353464199787,711.3363925818112,714.6394954961517,714.1804384522497,713.5054625247993,713.7905262461935,718.7439034077414,720.3282498529301,726.0845447348041,728.9726625309928,736.2648323771873,737.1671439579145,740.806283961239,737.7448642168274,739.26220115639,737.2373998135146,737.1538222331571,736.599727890465,742.5717476715308,744.4767607443034,750.573719076684,751.0979334265894,761.19984100263,767.7676835983391,776.0688494564306,776.9776487744213,784.3810756320559,786.7485458050913,795.3790379821736,796.6099748268786,793.7772971843983,795.4701999784878,799.4479516918806,810.2663376951522,821.1866418039798,824.244499063439,834.6181802602841,836.4700983805878,845.6873873957478,856.1947227842353,862.0288146586067,871.4904652113896,875.5240621729215,879.7739133428573,880.7674687912214,877.7787176386885,898.3468542779528,913.0614616412455,932.4017026407824,940.0042657001292,955.5629634308004,960.1442120401763,965.426650093662,962.2784703295025,968.1351036555088,967.4482430960577,973.6289719481205,976.1552824175067,981.01718316634,986.0220817807702,989.5753705940369,999.9754297934187,1002.1902302716871,1010.856847570707,1009.3178958351837,1024.6681932268054,1027.2340872198854,1048.5403671968568,1046.5829977867736,1061.0254753618383,1053.3933200232445,1063.175601637558,1072.0488825251593,1078.176390764032,1083.53626163883,1080.0290276367605,1077.793443864032
1638,191,Collier County,county,FL,FL,"Naples-Marco Island, FL",12,021,1616.1850340819879,1618.0698154262861,1618.8493045736423,1618.2235900396015,1598.5294167419006,1602.5212577817358,1600.7440069977192,1617.326985042938,1632.197017012718,1680.799670499097,1715.9964988559957,1736.3502335455485,1728.1089111559027,1726.8871455676958,1731.125036177007,1720.5607185520412,1692.122156335437,1665.0332984782685,1656.6833494509553,1679.644302975815,1699.060496181732,1728.877812899281,1757.0072616681352,1769.841662945657,1770.9091226829282,1754.942988360335,1763.3936612528619,1767.8425872146927,1760.8175423519253,1755.5000578624404,1759.4689167999907,1769.669517983926,1753.3653733810727,1758.6594403529675,1787.500464257652,1831.6221263726534,1840.8874836631308,1843.5237231929948,1842.5335865996249,1845.155060406792,1841.9488665995539,1838.7469509969483,1836.1181003993725,1844.7291778937863,1856.3152965191268,1898.0706025729755,1926.786581707689,1965.6259960838645,1949.897775746564,1940.4657293641135,1926.5279837994406,1922.6510197051095,1905.3049474245158,1880.0231308459668,1882.9284630046564,1921.395585042381,1940.196123418988,1985.9416404191975,1988.6528087310628,2031.0292462586121,2023.3417068416484,2036.4576326210338,1997.8652213516962,1963.4313175787725,1933.219472355763,1933.2449721393225,1945.0873705558852,1977.7382152186556,2019.6477418997165,2075.8858662564235,2102.6346382899587,2137.930870896384,2122.9525870574516,2128.336261552692,2127.8374131101828,2175.6138783031547,2204.696251004006,2254.0360252200458,2332.4243741027053,2452.8814545803284,2575.2240982547814,2654.9533933469193,2765.2151504221883,2835.4515220750054,2923.2482494945907,2919.898385180459,2939.885180009631,2961.0723176983806,3011.897182714962,3017.9121343591987,3005.642246296645,2946.105822004843,2972.456210280113,3021.9290569873647,3152.013749728742,3228.589950411447,3238.822915033058,3207.570486328868,3171.958975612738,3153.015372081302,3125.968618673195,3123.4063644455264,3135.0857981960485,3158.2867484332114,3183.887800425289,3259.6768799270503,3288.7126306987875,3351.9768625506968,3312.1088509729343,3286.7751315583155,3201.2851419944573,3171.0564122947376,3169.727863283265,3168.7683823359366,3204.928996780612,3245.9159264827917,3258.0631570746914
2869,192,Washtenaw County,county,MI,MI,"Ann Arbor, MI",26,161,1302.3191367385798,1322.0437019215965,1325.0304667672071,1330.4582207859057,1344.737438190882,1351.0074938353182,1354.8990285934697,1338.5936887639423,1341.945767411184,1346.316405059852,1360.6075588326578,1361.1733307131283,1367.7386298384456,1361.2486146419951,1349.9336483693426,1347.7635746066924,1357.278894626281,1380.8516639232037,1393.542580845493,1408.3733893221524,1418.4251417621572,1422.4477274050164,1423.005965747462,1418.554281550552,1417.808207427127,1419.1342227392358,1424.344947312725,1429.7725196811036,1449.1184036186019,1462.5459924021209,1475.8839378770592,1475.7200952960413,1482.3593067113047,1482.494292470026,1479.9113747817105,1476.6831619918592,1477.788970887738,1489.5841650955783,1505.0741296793497,1515.0265603388777,1523.044638186819,1526.133194134895,1533.6859487836705,1526.1903081291875,1525.5183276215896,1523.3505047274332,1525.7094707760089,1525.6523444063157,1550.2559021165087,1569.7088593363853,1583.0470851056514,1577.841529264358,1573.2869329083271,1579.6929561310774,1572.2187427246567,1579.0102292492045,1574.2732457368172,1585.0071927496515,1577.60288065352,1579.667425414272,1572.7035608563067,1592.0195263521732,1595.2080962726243,1597.6358024078982,1589.3598823527843,1599.233162915125,1603.8413477263966,1594.859153702067,1587.04873511825,1587.495122792769,1598.8278523013332,1594.4523250673617,1613.606016182425,1632.4018368949667,1650.1956705689445,1663.2599097717443,1667.0324082442582,1688.9560293703237,1702.0210905414501,1737.781593248508,1760.4243075136737,1758.2217452030893,1754.1834412786955,1757.9570715399948,1776.1793104638132,1784.1528768706628,1800.6276300066727,1824.819878209366,1860.4593941025566,1884.4449996186502,1919.186043957833,1938.1349542606324,1945.0776683055453,1919.8903329102984,1911.1745945404393,1911.8462722857066,1923.9249170911178,1925.1466440907288,1926.8931289769548,1936.6477505103671,1950.0113079825655,1962.5382134814179,1983.5021131307342,1985.4294182470378,1992.231402130716,2000.2371711323392,2019.2180710536575,2018.408382769508,2009.6468176509454,2016.5770703518365,2037.3979420248709,2050.7741206446517,2056.4926706909127,2061.524327027299,2074.496360278284,2082.9050093819565,2094.7513309087076
1146,193,Lehigh County,county,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",42,077,1094.5541200898977,1096.7220335848851,1089.9264329932503,1086.3270297414595,1088.58516938697,1097.1732980757852,1106.3300786997966,1113.5077944686197,1114.7552502424603,1113.304039034381,1104.701473452219,1104.0948057946077,1110.7022069186085,1118.0985646815898,1124.6133465458988,1119.6875121180935,1123.9645182570157,1121.1545654926965,1126.9403539350244,1131.1770084626319,1136.4314789759107,1131.488467051584,1129.7576700054703,1131.451345472503,1139.4559116118976,1144.4300828578475,1155.4814963026322,1159.5127381841867,1168.6211640386189,1166.848571151089,1170.8476719930825,1172.2161808014234,1172.0238210264793,1171.3896287121324,1174.806602111803,1182.935589456536,1187.424303387755,1190.103303750655,1195.0887242584422,1203.9889107521503,1210.428401090189,1214.0159819975224,1218.1100993559896,1224.2209974188079,1228.963459397092,1229.4492215781488,1223.64121723371,1215.666491402481,1216.4124806051707,1221.5277686546444,1234.2262467283886,1244.3795914301015,1255.192686214893,1262.9199045617936,1268.0149684588966,1272.7128028669702,1275.0655589872706,1272.6859735676212,1273.5024698469254,1265.6220153886882,1272.419094236758,1272.0956958232132,1283.3386095657406,1290.0729197295698,1294.63615528409,1301.0138092007662,1306.9219642411522,1327.9574462033843,1347.921690558332,1364.3739235533046,1367.1883419898625,1371.813425393275,1373.1587787260842,1385.6910250654819,1397.260258725238,1421.9220268932643,1453.7686256164998,1499.7149849680907,1538.90966169695,1560.0206226812609,1567.0596846835294,1574.1423897214188,1591.1770831526362,1598.7011271186038,1622.253778588479,1629.990713004521,1645.9690282402098,1647.2962656371703,1666.8087651458738,1682.8198017730915,1690.230404638389,1689.5440276000622,1682.9082607199236,1673.7618589928165,1659.1314624588433,1656.5936322708537,1664.7242881465895,1674.4261866532806,1690.4586331227124,1700.189481994501,1715.565829038282,1717.6838343057514,1733.0764057517235,1751.9163008418175,1760.067136411567,1760.3128266156266,1739.9749827904452,1734.0499303829486,1731.8984606249676,1737.410475500492,1743.4043061583677,1745.6321441498058,1768.193610221527,1792.4423808304068,1815.5760693917823,1825.2708628539467,1828.7119052420633
1161,194,Marion County,county,FL,FL,"Ocala, FL",12,083,810.0794843454793,813.1686713978291,823.9308588319153,826.625824590737,838.9016183996147,841.6664258236838,846.5629136668041,842.681438738882,840.1551423492041,845.060947670563,850.6109647342273,853.853592083913,851.0362207200509,852.9760266172407,863.1508852256761,876.2201370931898,882.9312431027902,883.4494304075839,879.3485343763704,878.7339236897483,889.655944072294,890.9258251373763,898.5185398135552,891.4387774849492,896.5966990833896,897.8368744600089,910.1692236411831,917.3874828875663,923.177462768577,932.0747765242508,940.1379965108043,948.5184853307239,949.3717651022105,958.2075115469286,965.2390062180114,966.2632099254929,966.5189922077428,964.8639539782995,978.2738346047411,988.3861265561218,999.4360371924874,997.6079533233924,998.1883311416498,998.7476593055711,1000.0212084914675,1003.7197228362211,997.0277281507912,998.8643470929211,1001.825149088876,1017.5882973333607,1029.866924760218,1036.0079307080407,1045.9042106603704,1043.82578879989,1050.2746893539068,1046.4070764194437,1049.7904369610544,1051.9506584296794,1056.7140388094751,1059.8668612293607,1064.7597997083922,1069.4653016205193,1077.4410870052113,1077.6774940812052,1084.962848838684,1102.3727298270146,1118.3528913053747,1132.8400081893897,1143.2166701023812,1153.0539738261416,1166.496946466429,1184.338126526648,1195.0569035175924,1199.608577631665,1189.0027394347853,1203.905309888669,1218.4822242594332,1255.5398416327707,1281.7111411982553,1333.5160546937595,1362.6877336030686,1402.2851688528901,1414.3818221585134,1438.1608669988873,1447.7994401057135,1460.6456057216917,1480.6996857051338,1500.5775486527718,1524.4002583989834,1533.1044453649756,1542.0235524658683,1532.1310592407688,1531.1101700529562,1524.9084296604212,1534.7644722811724,1529.3554694155748,1540.6931852922098,1543.55291595366,1557.3515942390868,1559.2907691587377,1571.4711609240246,1570.1058019371137,1564.6971876097707,1546.4514166672336,1548.3027734218258,1550.9326020798776,1562.6687375538263,1555.8730157761381,1549.995499569306,1546.9626610161647,1544.428988808912,1564.1270962698,1573.9358306124107,1590.647202482609,1591.3659479718422,1589.3405057556226,1598.0602418324888
2151,195,Brazoria County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,039,1309.7630188175187,1307.0337596534512,1321.6401754077976,1326.7313435186018,1334.4685248436697,1339.949946772905,1345.052870621928,1351.0600516380132,1352.3988234023573,1352.5540611399526,1352.4582804617046,1349.0325816587745,1339.7195929792083,1340.0374874491486,1349.9088713497636,1358.7991194444596,1371.7796800625117,1369.0816162427059,1370.0958694571325,1358.2297530698559,1353.9866404196189,1356.1267266771376,1370.5665851624306,1377.238086088716,1374.6021667034443,1370.253284936233,1382.5075913665246,1391.2524828435608,1396.97708822613,1384.3518772228726,1371.4287364440556,1361.358161010811,1363.4891770105276,1374.907372312229,1379.8236075188518,1389.9963815864858,1402.4711718982676,1406.3168081685074,1405.3238960381398,1403.1493057817565,1412.4720808364887,1416.6037861159996,1409.9217670398446,1401.6629724827526,1391.3874622709018,1403.4051690296012,1411.0200218935374,1414.1231833152603,1407.112688142675,1407.781736964406,1421.103926943838,1414.4855524929676,1418.0724147517992,1415.0326425162027,1429.745077617565,1431.4920376974953,1432.9721792756454,1438.5917547992065,1442.2841000239569,1452.4305265341338,1455.1506992071852,1459.560099443901,1457.662755133919,1448.2060421083233,1438.3587231486854,1433.9631932995721,1439.453471410676,1452.2158581240494,1452.7393980967288,1455.4027692473346,1454.2088659158633,1452.2454036212548,1455.6028631537547,1450.1804725987658,1463.0004370089234,1475.4205673249164,1504.495250962148,1534.1820884921412,1560.0958216526988,1576.9772282868478,1583.5951406613726,1589.8152614158307,1602.047543360121,1608.4038569189604,1614.9123638748797,1615.5613386448003,1624.5404561895264,1640.6924411450036,1651.7318063646046,1664.5720419486984,1675.7287404542917,1686.5368507288351,1684.7314634584654,1676.9989976387262,1668.8202362151717,1674.5877959909612,1677.857662177251,1686.3131540943693,1704.9822247263828,1723.5541282185832,1735.7710614407897,1731.971465961837,1721.7413535616847,1722.6487207088694,1722.4470519311521,1717.5774219493794,1711.2541720031618,1698.1095665308692,1698.4089318331462,1708.0992279468853,1729.7179837780225,1755.2383013675455,1763.7920415850674,1770.5321845437752,1765.4380677371453,1768.5840210992542,1766.4337678953523
98,196,Bell County,county,TX,TX,"Killeen-Temple, TX",48,027,852.9661671673881,855.2842111245154,858.0897696990139,857.8712650886774,859.5981614246483,861.8531940665861,863.0571712245395,862.932327130693,859.8818635971884,857.5810006596315,857.3706788708723,858.5857231265469,861.2578883290983,863.0975656785716,863.9250778067158,862.6020337913301,863.3425876969834,866.0813600462749,871.2104931844456,872.5110055899759,872.0276098916554,869.6160105229134,869.675801103949,871.3550603501964,871.9729051604115,873.8916224562713,877.2785198815328,882.0350723529763,883.6720290052765,884.5566914503517,883.9727276959326,884.3981758990227,883.5786768345674,884.3630415380317,884.8976886629159,886.8950870824737,888.1059145357409,890.3883378776835,893.4806686223586,899.1352918540872,902.6158828945377,905.6309664643394,904.6867585922747,904.9647348457152,905.5806788783748,908.9329700082661,912.9456962049981,916.3668806429134,919.3468244210095,924.6673293829521,931.586873572872,940.9817085319212,948.7764178793652,955.1858812864948,959.2250771065302,959.9231968565637,957.7591029483187,955.3697321801022,956.27452402787,958.287952509389,961.2215663017768,966.1521883049493,968.3866177700291,976.2252662589668,978.9046362979481,990.7348022974379,1000.5295200924883,1016.6280462775728,1029.298053017108,1042.4795790107403,1049.7917122740855,1055.0806846625283,1052.0083666507558,1062.8218748173526,1073.936115082483,1106.6908246843882,1133.0549974855,1167.357353084845,1193.3398889938253,1218.9940659686938,1242.1012212276298,1261.9584177382683,1274.8086543575891,1283.06324880902,1279.486839875138,1281.7591345153553,1289.9907607882767,1312.3551808330262,1326.596507565331,1337.061196309176,1343.093097427528,1350.4577186322972,1350.9127310308834,1341.7484420301087,1334.6343327019292,1332.1258337095007,1332.1181969484535,1336.876652114685,1338.6597757700986,1344.8603789654894,1347.4699365387564,1356.5446813092744,1355.6306827324727,1358.3396013971337,1358.0138070618616,1365.4382329099649,1358.1515164385196,1355.5749381223834,1346.8477657731871,1351.3195766511526,1351.7454681707152,1355.1431267111673,1355.4328169552855,1358.4626198169808,1359.2034662434073,1359.9437387628225,1358.1917926145904
